tick,id,x,y,energy
36,0,5.091131377983958,12.311247597934878,-24
36,6,-13.486320519222915,-12.524071060821472,25
37,3,-12.832725165293882,-3.9930371839172074,41
37,9,15.213685534846245,3.5214366409210967,53
37,4,2.082683163952196,8.586759046128188,5
37,7,-9.846533116955188,12.510969826381789,55
37,5,-8.16370692649984,14.860690492930868,23
37,1,-15.532654250120245,2.8019048879208603,-15
37,0,4.900322382607413,13.292874781382542,-25
37,6,-13.111713925807003,-13.451254915388258,24
37,2,11.291586595715442,0.29466798867179933,33
37,8,-9.918033728224492,-3.7649018554262885,35
38,5,-8.819765955490347,14.105980912708095,22
38,6,-13.67090682927775,-12.622217342833217,23
38,1,-14.55828418533501,2.5769538335769955,-16
38,2,12.090222105762734,-0.30714703448024905,32
38,4,1.2840476539049033,7.98494402297614,4
38,3,-12.347915545047545,-4.867656891056603,40
38,8,-9.918033728224492,-2.7649018554262885,34
38,0,3.9004746874510223,13.310327187819825,-26
38,7,-10.188553260280857,11.57127720559588,54
38,9,15.636303796586946,2.6151288538844466,52
39,8,-9.316218705072444,-1.9662663453789957,33
39,7,-11.188553260280857,11.57127720559588,53
39,5,-9.759458576276256,13.763960769382425,21
39,4,0.4011000610459763,7.515472460190249,3
39,0,4.52979507850086,12.533181226362853,-27
39,9,15.394381900987279,1.64483312760845,51
39,3,-11.386653849109226,-4.592019535239603,39
39,2,12.989016152061902,0.1312241123088284,31
39,6,-13.46299513845999,-11.644069742099411,22
39,1,-15.497976806120919,2.9189739769026644,-17
40,6,-13.204176093357468,-12.609995568388479,21
40,7,-11.118796786536732,12.568841255855704,52
40,4,1.1204398613846274,6.820814089731252,2
40,8,-10.182244108856883,-1.4662663453789957,32
40,0,3.79844137688169,13.215179586425352,-28
40,2,13.981562303703225,0.009354768903681046,30
40,5,-9.130138185226418,14.541106730839395,20
40,9,16.339900476586596,1.9704012820656067,50
40,3,-11.988468872261274,-3.7933840251923105,38
40,1,-14.743267225898148,3.5750330058931716,-18
41,2,14.780197813750517,0.6111697920557293,29
41,7,-10.387443084917562,11.886842895793205,51
41,4,1.1378922678219108,7.820661784887643,1
41,1,-13.743267225898148,3.5750330058931716,-19
41,9,-15.726519096916203,2.328769231610907,49
41,8,-10.441063153959403,-0.5003405190899274,31
41,6,-14.023328137646459,-13.183572004739526,20
41,3,-11.189833362213982,-3.1915690020402625,37
41,0,2.8779365234292493,12.824448457936079,-29
41,5,-8.739407056737145,15.461611584291836,19
42,0,3.8627442764414575,12.998096635603009,-30
42,4,2.1281603365634814,7.959834885847709,0
42,9,-16.101125690332115,3.2559530861776946,48
42,1,-13.985189121497816,4.545328732169168,-20
42,8,-9.721723353620751,0.19431785136906987,30
42,3,-11.704871437124035,-4.048736302742375,36
42,6,-14.800474099103429,-13.812892395789364,19
42,2,13.818936117812198,0.8868071478727286,28
42,5,-8.194768021722117,16.30028215223726,18
42,7,-11.361813149702797,11.66189184144934,50
43,6,-13.866893672606228,-13.454524446244063,18
43,0,3.3328250122082523,13.846144731759434,-31
